Id,Application Date,City,Income,Stage
3825,11-Sep-18,South Delhi,233100,Stage 0
3826,11-Sep-18,Pune,366864,Stage 0
3827,11-Sep-18,Krishna,291060,Stage 0
3828,11-Sep-18,Bengaluru,336192,Stage 4
3829,10-Sep-18,Bengaluru,214644,Stage 4
3830,10-Sep-18,Mumbai,195204,Stage 1
3831,10-Sep-18,Bengaluru,1277256,Stage 1
3832,10-Sep-18,Pune,274212,Stage 3
3833,10-Sep-18,Cuddalore,166056,Stage 1
3834,10-Sep-18,Mumbai,242040,Stage 0
3835,10-Sep-18,Pune,165108,Stage 1
3836,10-Sep-18,Dhanbad,222156,Stage 0
3837,10-Sep-18,Gurgaon,438240,Stage 0
3838,10-Sep-18,Hyderabad,2940852,Stage 1
3839,10-Sep-18,Mumbai,325896,Stage 0
3840,10-Sep-18,Mumbai,186396,Stage 0
3841,10-Sep-18,Chennai,555948,Stage 1
3842,10-Sep-18,Ludhiana,351876,Stage 1
3843,10-Sep-18,Coimbatore,509460,Stage 1
3844,10-Sep-18,Ghaziabad,117744,Stage 0
3845,10-Sep-18,Bengaluru,604980,Stage 4
3846,10-Sep-18,Chennai,258372,Stage 0
3847,10-Sep-18,Bengaluru,2500956,Stage 1
3848,10-Sep-18,Ghaziabad,125736,Stage 0
3849,10-Sep-18,Ghaziabad,122100,Stage 0
3850,10-Sep-18,Mumbai,1572396,Stage 0
3851,10-Sep-18,Mumbai,297408,Stage 0
3852,10-Sep-18,Bengaluru,176208,Stage 1
3853,10-Sep-18,Bengaluru,413784,Stage 0
3854,10-Sep-18,Jaipur,215820,Stage 0
3855,10-Sep-18,North 24 Parganas,454668,Stage 0
3856,10-Sep-18,Thrissur,334596,Stage 0
3857,10-Sep-18,Thane,303252,Stage 1
3858,10-Sep-18,Mysuru,119220,Stage 0
3859,10-Sep-18,Kanchipuram,300300,Stage 0
3860,10-Sep-18,Bengaluru,488856,Stage 1
3861,10-Sep-18,Mumbai,202680,Stage 2
3862,10-Sep-18,Bengaluru,173712,Stage 4
3863,10-Sep-18,Mumbai,193716,Stage 0
3864,10-Sep-18,Bengaluru,241332,Stage 0
3865,10-Sep-18,Bhopal,169152,Stage 0
3866,10-Sep-18,Bengaluru,351684,Stage 3
3867,10-Sep-18,Bengaluru,244620,Stage 1
3868,10-Sep-18,Udaipur,290412,Stage 0
3869,10-Sep-18,Madurai,807996,Stage 1
3870,10-Sep-18,Udaipur,299832,Stage 0
3871,10-Sep-18,Bengaluru,4139568,Stage 1
3872,10-Sep-18,Surat,491544,Stage 0
3873,10-Sep-18,Bengaluru,262668,Stage 1
3874,10-Sep-18,Bengaluru,390948,Stage 0
3875,10-Sep-18,Mumbai,658512,Stage 3
3876,10-Sep-18,Hyderabad,478056,Stage 0
3877,10-Sep-18,Bengaluru,395352,Stage 0
3878,10-Sep-18,Bengaluru,165528,Stage 0
3879,10-Sep-18,Mumbai,287772,Stage 0
3880,10-Sep-18,Coimbatore,315168,Stage 0
3881,10-Sep-18,Bengaluru,150816,Stage 4
3882,10-Sep-18,Chennai,1028016,Stage 0
3883,10-Sep-18,Alwar,517800,Stage 0
3884,10-Sep-18,Warangal,174636,Stage 0
3885,10-Sep-18,Bengaluru,551184,Stage 4
3886,10-Sep-18,Chennai,967308,Stage 1
3887,10-Sep-18,Chennai,156408,Stage 0
3888,10-Sep-18,Bengaluru,259944,Stage 4
3889,10-Sep-18,Saharsa,287532,Stage 0
3890,10-Sep-18,Bengaluru,498192,Stage 1
3891,10-Sep-18,Pune,190608,Stage 1
3892,10-Sep-18,Nellore,160056,Stage 1
3893,10-Sep-18,Bengaluru,189780,Stage 1
3894,10-Sep-18,Bengaluru,176700,Stage 2
3895,10-Sep-18,Thane,192804,Stage 1
3896,10-Sep-18,Mumbai,352080,Stage 3
3897,10-Sep-18,Mumbai,114984,Stage 1
3898,10-Sep-18,Mumbai,408456,Stage 0
3899,10-Sep-18,Mumbai,255108,Stage 1
3900,10-Sep-18,Bengaluru,196200,Stage 2
3901,10-Sep-18,Bengaluru,1824192,Stage 0
3902,10-Sep-18,Etah,270192,Stage 0
3903,10-Sep-18,South Delhi,423132,Stage 0
3904,10-Sep-18,Bengaluru,153348,Stage 0
3905,10-Sep-18,Kanchipuram,305340,Stage 3
3906,10-Sep-18,Bengaluru,333756,Stage 0
3907,10-Sep-18,Bengaluru,759540,Stage 0
3908,10-Sep-18,Thane,330360,Stage 0
3909,10-Sep-18,Bengaluru,236796,Stage 0
3910,10-Sep-18,Mumbai,199308,Stage 0
3911,10-Sep-18,Jaipur,750912,Stage 1
3912,10-Sep-18,Jaipur,275196,Stage 1
3913,10-Sep-18,Mumbai,408012,Stage 0
3914,10-Sep-18,South West Delhi,251196,Stage 1
3915,10-Sep-18,Krishna,286524,Stage 1
3916,10-Sep-18,Bengaluru,173736,Stage 0
3917,10-Sep-18,Hyderabad,54984,Stage 0
3918,10-Sep-18,Bengaluru,690768,Stage 0
3919,10-Sep-18,Hyderabad,176880,Stage 0
3920,10-Sep-18,Mumbai,507744,Stage 1
3921,10-Sep-18,Hyderabad,250824,Stage 0
3922,10-Sep-18,Surat,228408,Stage 0
3923,10-Sep-18,Indore,291432,Stage 0
3924,10-Sep-18,Surat,250056,Stage 0
3925,10-Sep-18,Indore,327204,Stage 1
3926,10-Sep-18,Bengaluru,221628,Stage 1
3927,10-Sep-18,Bengaluru,276768,Stage 0
3928,10-Sep-18,Bengaluru,163020,Stage 1
3929,10-Sep-18,Chennai,198972,Stage 0
3930,10-Sep-18,Chennai,204624,Stage 1
3931,10-Sep-18,Bengaluru,141744,Stage 1
3932,10-Sep-18,Chennai,435144,Stage 4
3933,10-Sep-18,Surat,319068,Stage 0
3934,10-Sep-18,Bengaluru,450144,Stage 0
3935,10-Sep-18,Bengaluru,623448,Stage 1
3936,10-Sep-18,Bengaluru,280596,Stage 0
3937,10-Sep-18,Hyderabad,306468,Stage 1
3938,10-Sep-18,Bengaluru,114204,Stage 0
3939,10-Sep-18,Chennai,170856,Stage 1
3940,10-Sep-18,Thane,312120,Stage 1
3941,10-Sep-18,Thane,394320,Stage 0
3942,10-Sep-18,Pune,424032,Stage 1
3943,10-Sep-18,Bengaluru,249444,Stage 1
3944,10-Sep-18,Bengaluru,363048,Stage 1
3945,10-Sep-18,Bhopal,178104,Stage 0
3946,10-Sep-18,Bengaluru,227736,Stage 0
3947,10-Sep-18,Sonitpur,377292,Stage 1
3948,10-Sep-18,Thane,425028,Stage 0
3949,10-Sep-18,Pune,221280,Stage 0
3950,10-Sep-18,Thane,414156,Stage 0
3951,10-Sep-18,Pune,248736,Stage 0
3952,10-Sep-18,Bengaluru,444372,Stage 1
3953,10-Sep-18,Bengaluru,304812,Stage 1
3954,10-Sep-18,Bengaluru,717996,Stage 1
3955,10-Sep-18,Coimbatore,193032,Stage 0
3956,10-Sep-18,Ananthapur,226740,Stage 0
3957,10-Sep-18,Jaipur,228936,Stage 0
3958,10-Sep-18,Bengaluru,226488,Stage 0
3959,10-Sep-18,Chennai,369852,Stage 4
3960,10-Sep-18,Mumbai,242196,Stage 0
3961,10-Sep-18,Pune,172212,Stage 1
3962,10-Sep-18,Mumbai,251148,Stage 1
3963,10-Sep-18,Mumbai,563592,Stage 5
3964,10-Sep-18,Mumbai,189972,Stage 1
3965,10-Sep-18,Bengaluru,111252,Stage 1
3966,10-Sep-18,Fatehpur,182604,Stage 1
3967,10-Sep-18,Vadodara,190932,Stage 1
3968,10-Sep-18,Hyderabad,440616,Stage 1
3969,10-Sep-18,Bengaluru,319260,Stage 1
3970,10-Sep-18,Agra,154656,Stage 0
3971,10-Sep-18,Bagalkot,11448,Stage 0
3972,10-Sep-18,Mahesana,331488,Stage 1
3973,10-Sep-18,Hyderabad,413256,Stage 0
3974,10-Sep-18,Bengaluru,464424,Stage 0
3975,10-Sep-18,Other,395364,Stage 3
3976,10-Sep-18,Chennai,1666956,Stage 1
3977,10-Sep-18,Bengaluru,223680,Stage 0
3978,10-Sep-18,Theni,219456,Stage 1
3979,10-Sep-18,Bengaluru,329460,Stage 0
3980,10-Sep-18,Mumbai,189924,Stage 1
3981,10-Sep-18,Bengaluru,777072,Stage 1
3982,10-Sep-18,Bengaluru,236664,Stage 0
3983,10-Sep-18,Bengaluru,204,Stage 1
3984,10-Sep-18,Bengaluru,386412,Stage 3
3985,10-Sep-18,Bengaluru,326016,Stage 1
3986,10-Sep-18,Chennai,567300,Stage 0
3987,10-Sep-18,Bengaluru,528072,Stage 0
3988,10-Sep-18,Tiruvallur,234468,Stage 0
3989,10-Sep-18,Mumbai,211548,Stage 4
3990,10-Sep-18,South Delhi,227556,Stage 0
3991,10-Sep-18,Bengaluru,556908,Stage 1
3992,10-Sep-18,Bengaluru,205560,Stage 2
3993,10-Sep-18,Hyderabad,300492,Stage 1
3994,10-Sep-18,Jaipur,192564,Stage 0
3995,10-Sep-18,Bengaluru,206268,Stage 4
3996,10-Sep-18,North 24 Parganas,735240,Stage 1
3997,10-Sep-18,South 24 Parganas,140904,Stage 1
3998,10-Sep-18,Surat,2773356,Stage 0
3999,10-Sep-18,Pune,753996,Stage 3
4000,10-Sep-18,Bengaluru,129300,Stage 0
4001,10-Sep-18,Bengaluru,438600,Stage 1
4002,10-Sep-18,Mumbai,276252,Stage 0
4003,10-Sep-18,Ernakulam,378780,Stage 1
4004,10-Sep-18,Cuddalore,223776,Stage 1
4005,10-Sep-18,Bengaluru,214776,Stage 4
4006,10-Sep-18,Thane,347160,Stage 0
4007,10-Sep-18,Bengaluru,1582248,Stage 0
4008,10-Sep-18,Amritsar,184704,Stage 0
4009,10-Sep-18,Warangal,220524,Stage 1
4010,10-Sep-18,Cuttack,203616,Stage 0
4011,10-Sep-18,Jodhpur,173880,Stage 1
4012,10-Sep-18,Bengaluru,273636,Stage 0
4013,10-Sep-18,Bengaluru,194892,Stage 4
4014,10-Sep-18,Bengaluru,480384,Stage 0
4015,10-Sep-18,Bengaluru,385800,Stage 1
4016,10-Sep-18,Hyderabad,242244,Stage 0
4017,10-Sep-18,Thane,169200,Stage 1
4018,10-Sep-18,Bengaluru,289224,Stage 4
4019,10-Sep-18,Bengaluru,333708,Stage 0
4020,10-Sep-18,Pune,452328,Stage 3
4021,10-Sep-18,Coimbatore,206772,Stage 1
4022,10-Sep-18,East Sikkim,226632,Stage 0
4023,10-Sep-18,Chennai,331572,Stage 1
4024,10-Sep-18,Chennai,288828,Stage 0
4025,10-Sep-18,Bhavnagar,323076,Stage 1
4026,10-Sep-18,Howrah,220464,Stage 0
4027,10-Sep-18,Warangal,245652,Stage 0
4028,10-Sep-18,Kanchipuram,324732,Stage 1
4029,10-Sep-18,Katihar,237756,Stage 0
4030,10-Sep-18,Bengaluru,265176,Stage 1
4031,10-Sep-18,Bengaluru,197808,Stage 0
4032,10-Sep-18,Chennai,919320,Stage 1
4033,10-Sep-18,Bengaluru,190596,Stage 0
4034,10-Sep-18,Bengaluru,536820,Stage 0
4035,10-Sep-18,Bengaluru,481980,Stage 0
4036,10-Sep-18,East Delhi,651396,Stage 1
4037,09-Sep-18,Bengaluru,286956,Stage 4
4038,09-Sep-18,Bengaluru,271884,Stage 2
4039,09-Sep-18,Raisen,199128,Stage 1
4040,09-Sep-18,Bengaluru,474756,Stage 0
4041,09-Sep-18,Bengaluru,191808,Stage 1
